file_name,time_of_event,time_of_alert,light_conditions,weather,scene,time_to_accident
01382.mp4,,,Normal,Cloudy,Highway,
01920.mp4,,,Normal,Clear,Sub-urban,
01585.mp4,,,Normal,Cloudy,Urban,
01955.mp4,,,Normal,Clear,Highway,
01271.mp4,,,Normal,Cloudy,Sub-urban,
01663.mp4,,,Dark,Clear,Urban,
01554.mp4,,,Normal,Clear,Sub-urban,
01834.mp4,,,Normal,Clear,Highway,
01497.mp4,,,Normal,Clear,Urban,
01936.mp4,,,Normal,Cloudy,Highway,
01691.mp4,,,Normal,Clear,Other,
01581.mp4,,,Normal,Clear,Urban,
01095.mp4,,,Normal,Cloudy,Highway,
01511.mp4,,,Normal,Cloudy,Urban,
02037.mp4,,,Normal,Clear,Urban,
01995.mp4,,,Normal,Cloudy,Urban,
01534.mp4,,,Normal,Clear,Urban,
01559.mp4,,,Normal,Clear,Sub-urban,
01846.mp4,,,Normal,Clear,Urban,
01089.mp4,,,Normal,Cloudy,Urban,
01825.mp4,,,Normal,Cloudy,Urban,
01732.mp4,,,Normal,Cloudy,Sub-urban,
02120.mp4,,,Normal,Cloudy,Highway,
01048.mp4,,,Normal,Cloudy,Highway,
01899.mp4,,,Normal,Clear,Highway,
01252.mp4,,,Normal,Clear,Urban,
01173.mp4,,,Normal,Clear,Urban,
01401.mp4,,,Normal,Cloudy,Highway,
01454.mp4,,,Normal,Clear,Urban,
01283.mp4,,,Normal,Cloudy,Highway,
01157.mp4,,,Normal,Clear,Sub-urban,
01499.mp4,,,Normal,Clear,Urban,
01711.mp4,,,Dark,Clear,Urban,
01925.mp4,,,Normal,Cloudy,Urban,
01196.mp4,,,Normal,Clear,Sub-urban,
01365.mp4,,,Twilight,Cloudy,Highway,
01646.mp4,,,Normal,Cloudy,Sub-urban,
01571.mp4,,,Normal,Clear,Urban,
01734.mp4,,,Normal,Cloudy,Highway,
01821.mp4,,,Normal,Clear,Urban,
01046.mp4,,,Normal,Clear,Urban,
01248.mp4,,,Twilight,Clear,Urban,
01062.mp4,,,Bright,Clear,Highway,
01366.mp4,,,Normal,Clear,Other,
01175.mp4,,,Normal,Clear,Highway,
01552.mp4,,,Normal,Clear,Other,
01177.mp4,,,Twilight,Cloudy,Sub-urban,
02129.mp4,,,Twilight,Clear,Urban,
01961.mp4,,,Normal,Clear,Urban,
01885.mp4,,,Normal,Clear,Highway,
01301.mp4,,,Normal,Clear,Other,
01789.mp4,,,Normal,Cloudy,Urban,
01786.mp4,,,Normal,Clear,Urban,
01228.mp4,,,Twilight,Clear,Urban,
01431.mp4,,,Normal,Clear,Highway,
01709.mp4,,,Normal,Clear,Urban,
01685.mp4,,,Normal,Clear,Sub-urban,
01580.mp4,,,Normal,Cloudy,Sub-urban,
01931.mp4,,,Normal,Rain,Sub-urban,
01959.mp4,,,Normal,Cloudy,Highway,
01318.mp4,,,Normal,Cloudy,Industrial,
01827.mp4,,,Normal,Clear,Sub-urban,
01852.mp4,,,Normal,Cloudy,Sub-urban,
01519.mp4,,,Twilight,Clear,Highway,
01094.mp4,,,Twilight,Clear,Highway,
01712.mp4,,,Normal,Cloudy,Sub-urban,
01338.mp4,,,Normal,Clear,Urban,
01614.mp4,,,Normal,Clear,Urban,
02061.mp4,,,Normal,Cloudy,Sub-urban,
01464.mp4,,,Normal,Clear,Urban,
01237.mp4,,,Normal,Clear,Highway,
02032.mp4,,,Normal,Clear,Urban,
02117.mp4,,,Normal,Clear,Urban,
01221.mp4,,,Normal,Clear,Other,
01127.mp4,,,Normal,Clear,Sub-urban,
01864.mp4,,,Normal,Clear,Urban,
01838.mp4,,,Twilight,Clear,Urban,
01387.mp4,,,Twilight,Clear,Urban,
02090.mp4,,,Normal,Rain,Urban,
01998.mp4,,,Normal,Clear,Highway,
01466.mp4,,,Normal,Clear,Sub-urban,
01462.mp4,,,Normal,Cloudy,Highway,
01813.mp4,,,Normal,Cloudy,Highway,
01809.mp4,,,Normal,Cloudy,Sub-urban,
01620.mp4,,,Normal,Cloudy,Sub-urban,
02022.mp4,,,Normal,Clear,Urban,
01635.mp4,,,Normal,Clear,Sub-urban,
01436.mp4,,,Normal,Cloudy,Sub-urban,
01569.mp4,,,Normal,Cloudy,Highway,
01478.mp4,,,Normal,Clear,Urban,
02128.mp4,,,Normal,Clear,Urban,
01498.mp4,,,Normal,Clear,Urban,
01618.mp4,,,Twilight,Clear,Highway,
01445.mp4,,,Normal,Clear,Urban,
01442.mp4,,,Normal,Cloudy,Urban,
01460.mp4,,,Normal,Clear,Highway,
01145.mp4,,,Normal,Cloudy,Urban,
01080.mp4,,,Normal,Clear,Urban,
01156.mp4,,,Normal,Clear,Highway,
01796.mp4,,,Normal,Clear,Urban,
01340.mp4,,,Twilight,Clear,Urban,
01220.mp4,,,Normal,Clear,Highway,
01540.mp4,,,Normal,Clear,Sub-urban,
01452.mp4,,,Normal,Clear,Sub-urban,
01137.mp4,,,Normal,Clear,Urban,
01209.mp4,,,Normal,Clear,Highway,
01257.mp4,,,Normal,Cloudy,Highway,
01189.mp4,,,Normal,Clear,Highway,
01779.mp4,,,Normal,Cloudy,Urban,
01883.mp4,,,Normal,Clear,Highway,
01296.mp4,,,Normal,Clear,Urban,
01459.mp4,,,Dark,Clear,Highway,
01628.mp4,,,Normal,Clear,Highway,
01727.mp4,,,Normal,Cloudy,Urban,
01593.mp4,,,Twilight,Cloudy,Highway,
01449.mp4,,,Dark,Clear,Highway,
01217.mp4,,,Normal,Cloudy,Industrial,
01682.mp4,,,Normal,Clear,Rural,
01720.mp4,,,Normal,Cloudy,Highway,
01589.mp4,,,Normal,Clear,Sub-urban,
01490.mp4,,,Normal,Cloudy,Urban,
01923.mp4,,,Normal,Clear,Urban,
02106.mp4,,,Normal,Rain,Sub-urban,
01111.mp4,,,Normal,Clear,Urban,
01155.mp4,,,Normal,Clear,Urban,
01284.mp4,,,Normal,Clear,Sub-urban,
01440.mp4,,,Normal,Cloudy,Sub-urban,
01302.mp4,,,Normal,Cloudy,Highway,
01402.mp4,,,Normal,Clear,Highway,
01946.mp4,,,Normal,Clear,Sub-urban,
02050.mp4,,,Twilight,Clear,Highway,
01192.mp4,,,Normal,Clear,Urban,
01153.mp4,,,Normal,Cloudy,Sub-urban,
01652.mp4,,,Normal,Cloudy,Urban,
01543.mp4,,,Normal,Cloudy,Highway,
01307.mp4,,,Normal,Clear,Urban,
01309.mp4,,,Normal,Clear,Urban,
01369.mp4,,,Normal,Clear,Sub-urban,
01535.mp4,,,Normal,Clear,Sub-urban,
01799.mp4,,,Normal,Clear,Highway,
01592.mp4,,,Normal,Clear,Urban,
01514.mp4,,,Normal,Clear,Urban,
01334.mp4,,,Normal,Rain,Urban,
02137.mp4,,,Normal,Clear,Highway,
01918.mp4,,,Normal,Clear,Rural,
02048.mp4,,,Normal,Clear,Urban,
01133.mp4,,,Normal,Clear,Sub-urban,
01597.mp4,,,Normal,Clear,Urban,
01040.mp4,,,Normal,Cloudy,Urban,
01356.mp4,,,Normal,Clear,Sub-urban,
01872.mp4,,,Normal,Clear,Urban,
01891.mp4,,,Normal,Clear,Sub-urban,
01346.mp4,,,Normal,Clear,Rural,
01989.mp4,,,Normal,Clear,Urban,
01862.mp4,,,Normal,Clear,Urban,
01992.mp4,,,Normal,Clear,Highway,
01622.mp4,,,Normal,Cloudy,Urban,
02029.mp4,,,Normal,Cloudy,Sub-urban,
01320.mp4,,,Normal,Clear,Urban,
