file_name,time_of_event,time_of_alert,light_conditions,weather,scene,time_to_accident
00491.mp4,20.1,18.867,Normal,Cloudy,Urban,
00024.mp4,20.533,19.567,Normal,Clear,Urban,
00363.mp4,19.107,17.637,Normal,Cloudy,Urban,
00581.mp4,19.91,18.139,Normal,Clear,Urban,
00606.mp4,19.5,18.233,Normal,Clear,Urban,
00789.mp4,20.357,18.723,Normal,Clear,Sub-urban,
00627.mp4,20.333,18.967,Normal,Clear,Urban,
00741.mp4,19.794,18.814,Normal,Cloudy,Sub-urban,
00495.mp4,19.217,17.033,Normal,Clear,Urban,
00287.mp4,20.115,18.45,Normal,Clear,Other,
00458.mp4,19.067,17.233,Normal,Clear,Urban,
00526.mp4,19.466,18.061,Normal,Clear,Urban,
00713.mp4,9.564,8.498,Normal,Clear,Highway,
00859.mp4,19.892,18.422,Normal,Clear,Urban,
00089.mp4,20.367,19.299,Normal,Cloudy,Urban,
00342.mp4,19.567,18.333,Normal,Clear,Urban,
00596.mp4,20.567,17.367,Normal,Cloudy,Highway,
00339.mp4,20.545,19.347,Normal,Clear,Highway,
01028.mp4,9.532,7.133,Normal,Clear,Highway,
00972.mp4,15.602,14.544,Normal,Clear,Highway,
00700.mp4,19.92,18.252,Twilight,Cloudy,Urban,
00624.mp4,20.8,20.0,Normal,Cloudy,Urban,
00923.mp4,19.471,17.344,Normal,Clear,Urban,
01012.mp4,21.367,17.867,Normal,Clear,Sub-urban,
00153.mp4,20.554,17.651,Normal,Cloudy,Highway,
00341.mp4,19.481,16.975,Normal,Cloudy,Urban,
00579.mp4,22.752,21.549,Normal,Clear,Urban,
00234.mp4,9.895,6.63,Dark,Clear,Highway,
00583.mp4,20.744,18.816,Normal,Clear,Highway,
00456.mp4,18.733,17.6,Normal,Clear,Urban,
00095.mp4,9.531,8.831,Normal,Clear,Highway,
00424.mp4,20.167,18.233,Normal,Clear,Urban,
00041.mp4,20.167,18.5,Normal,Clear,Urban,
00988.mp4,9.964,8.798,Normal,Cloudy,Highway,
00981.mp4,20.804,17.052,Normal,Clear,Urban,
00142.mp4,20.921,19.486,Normal,Cloudy,Urban,
00835.mp4,20.433,19.267,Normal,Clear,Urban,
00650.mp4,18.867,14.6,Normal,Clear,Sub-urban,
00276.mp4,19.55,18.733,Normal,Clear,Urban,
00849.mp4,20.8,18.1,Normal,Cloudy,Sub-urban,
00232.mp4,19.033,17.333,Normal,Rain,Urban,
00147.mp4,19.517,18.367,Normal,Clear,Other,
00744.mp4,19.015,18.492,Normal,Clear,Urban,
00351.mp4,19.067,16.633,Normal,Cloudy,Urban,
00609.mp4,20.977,19.768,Normal,Clear,Sub-urban,
00403.mp4,18.336,18.303,Normal,Clear,Urban,
00793.mp4,20.367,16.533,Normal,Clear,Other,
00693.mp4,20.194,19.181,Normal,Clear,Urban,
00103.mp4,20.467,19.4,Normal,Rain,Urban,
00129.mp4,20.567,19.733,Normal,Cloudy,Urban,
00275.mp4,10.166,8.466,Normal,Cloudy,Highway,
00633.mp4,21.667,18.133,Normal,Clear,Urban,
00172.mp4,18.433,17.8,Normal,Cloudy,Urban,
00571.mp4,20.358,19.084,Normal,Cloudy,Urban,
00027.mp4,19.567,17.8,Normal,Clear,Urban,
00307.mp4,20.367,19.133,Normal,Clear,Urban,
00264.mp4,19.231,16.905,Normal,Rain,Urban,
00136.mp4,19.15,16.507,Normal,Clear,Urban,
00816.mp4,21.267,20.2,Normal,Clear,Urban,
00959.mp4,23.8,22.167,Normal,Cloudy,Urban,
00047.mp4,19.567,18.4,Normal,Cloudy,Urban,
00551.mp4,20.3,18.8,Normal,Cloudy,Urban,
00549.mp4,19.4,18.7,Normal,Clear,Urban,
00296.mp4,19.5,18.567,Normal,Cloudy,Urban,
00096.mp4,20.487,19.699,Normal,Cloudy,Highway,
00734.mp4,19.442,15.357,Normal,Rain,Highway,
00480.mp4,20.123,18.425,Normal,Clear,Highway,
00864.mp4,21.633,19.833,Normal,Clear,Urban,
00674.mp4,19.536,17.903,Normal,Cloudy,Highway,
00017.mp4,19.2,17.2,Normal,Clear,Highway,
00935.mp4,19.608,15.795,Normal,Clear,Sub-urban,
00475.mp4,20.209,19.262,Normal,Clear,Urban,
00188.mp4,20.052,19.477,Normal,Clear,Urban,
00302.mp4,19.067,17.5,Normal,Clear,Urban,
00634.mp4,19.9,18.567,Normal,Clear,Sub-urban,
00701.mp4,19.3,18.433,Normal,Cloudy,Highway,
00637.mp4,19.867,18.667,Normal,Cloudy,Urban,
00758.mp4,20.237,19.636,Normal,Clear,Urban,
00163.mp4,18.758,17.613,Normal,Clear,Urban,
00502.mp4,19.667,16.0,Normal,Clear,Highway,
00652.mp4,18.967,18.433,Normal,Clear,Urban,
00825.mp4,19.2,17.667,Normal,Clear,Urban,
00119.mp4,17.365,16.107,Twilight,Clear,Urban,
00303.mp4,20.467,18.8,Normal,Cloudy,Urban,
00929.mp4,18.467,16.033,Dark,Clear,Sub-urban,
01004.mp4,21.799,18.651,Normal,Clear,Urban,
00288.mp4,18.919,17.873,Normal,Clear,Urban,
00065.mp4,19.0,17.567,Normal,Rain,Urban,
00782.mp4,10.126,7.161,Normal,Clear,Highway,
00748.mp4,20.533,19.5,Normal,Cloudy,Urban,
00364.mp4,20.427,19.447,Normal,Clear,Urban,
00048.mp4,9.863,9.496,Twilight,Cloudy,Urban,
00210.mp4,19.7,19.033,Normal,Clear,Urban,
00321.mp4,19.067,17.867,Normal,Rain,Urban,
00426.mp4,19.989,19.401,Normal,Clear,Urban,
00553.mp4,21.069,20.383,Normal,Clear,Urban,
00916.mp4,19.364,16.785,Normal,Cloudy,Urban,
00478.mp4,18.66,17.908,Normal,Rain,Urban,
00944.mp4,10.296,8.897,Dark,Clear,Highway,
00327.mp4,18.388,16.624,Normal,Cloudy,Urban,
00187.mp4,20.38,20.347,Normal,Clear,Urban,
00534.mp4,19.644,17.715,Normal,Clear,Urban,
00686.mp4,19.567,18.533,Normal,Cloudy,Highway,
00256.mp4,19.183,18.267,Normal,Clear,Urban,
00452.mp4,19.8,18.367,Normal,Clear,Urban,
00867.mp4,20.0,18.867,Normal,Clear,Urban,
00554.mp4,20.182,18.288,Normal,Cloudy,Urban,
00093.mp4,9.933,7.533,Dark,Snow,Highway,
00860.mp4,20.433,19.9,Normal,Clear,Highway,
00798.mp4,20.324,18.462,Normal,Rain,Urban,
00971.mp4,20.533,18.2,Dark,Clear,Highway,
01020.mp4,17.49,17.065,Dark,Clear,Highway,
00222.mp4,20.033,18.6,Normal,Cloudy,Highway,
00766.mp4,20.367,18.467,Normal,Rain,Urban,
00259.mp4,19.43,18.483,Normal,Clear,Urban,
00660.mp4,19.969,18.562,Normal,Clear,Urban,
00687.mp4,18.981,17.053,Normal,Cloudy,Urban,
00414.mp4,10.264,9.164,Normal,Clear,Highway,
00725.mp4,19.833,18.633,Normal,Clear,Highway,
00360.mp4,19.933,19.833,Normal,Clear,Urban,
00803.mp4,10.565,7.899,Normal,Cloudy,Highway,
00942.mp4,19.667,18.833,Normal,Clear,Urban,
00233.mp4,19.433,18.167,Normal,Cloudy,Urban,
00285.mp4,20.317,18.815,Normal,Clear,Urban,
00839.mp4,20.153,19.119,Twilight,Clear,Sub-urban,
00698.mp4,20.767,19.433,Normal,Clear,Highway,
00905.mp4,10.657,8.859,Normal,Clear,Industrial,
00464.mp4,19.733,18.8,Normal,Cloudy,Highway,
00787.mp4,20.9,19.4,Normal,Clear,Urban,
00497.mp4,18.567,17.233,Normal,Clear,Urban,
00485.mp4,19.2,17.0,Normal,Clear,Urban,
00358.mp4,19.233,16.1,Normal,Cloudy,Urban,
00792.mp4,20.433,18.267,Normal,Cloudy,Sub-urban,
00653.mp4,21.358,19.311,Normal,Clear,Urban,
00566.mp4,21.654,20.384,Normal,Clear,Urban,
00996.mp4,20.333,17.967,Normal,Clear,Urban,
00912.mp4,19.632,18.554,Normal,Clear,Highway,
00290.mp4,18.33,17.448,Normal,Cloudy,Urban,
00169.mp4,19.903,18.742,Normal,Rain,Urban,
00817.mp4,20.553,19.05,Normal,Clear,Sub-urban,
00028.mp4,19.929,17.74,Normal,Cloudy,Urban,
00647.mp4,19.5,18.533,Normal,Cloudy,Urban,
00521.mp4,20.71,18.984,Normal,Clear,Urban,
00979.mp4,19.795,17.803,Twilight,Clear,Highway,
00850.mp4,21.233,18.967,Normal,Cloudy,Sub-urban,
00712.mp4,20.633,19.367,Twilight,Cloudy,Urban,
01034.mp4,18.267,17.1,Normal,Clear,Highway,
00982.mp4,19.572,18.461,Normal,Clear,Urban,
00952.mp4,19.448,18.63,Normal,Clear,Highway,
00054.mp4,19.3,17.767,Twilight,Clear,Urban,
00003.mp4,19.233,16.9,Normal,Rain,Highway,
00953.mp4,20.149,19.692,Normal,Clear,Sub-urban,
00008.mp4,19.267,19.233,Normal,Clear,Urban,
00964.mp4,20.467,19.1,Normal,Cloudy,Urban,
00663.mp4,18.677,17.727,Twilight,Clear,Highway,
00542.mp4,19.471,16.727,Normal,Clear,Other,
00804.mp4,18.733,18.533,Normal,Clear,Urban,
00696.mp4,20.211,17.24,Normal,Clear,Urban,
00794.mp4,20.905,19.631,Normal,Clear,Highway,
00328.mp4,19.355,18.613,Normal,Clear,Urban,
00433.mp4,21.8,18.967,Normal,Cloudy,Urban,
00625.mp4,19.479,18.128,Normal,Rain,Urban,
00757.mp4,19.967,17.5,Twilight,Clear,Urban,
00560.mp4,19.312,18.936,Normal,Clear,Urban,
00574.mp4,19.567,17.248,Normal,Cloudy,Highway,
00081.mp4,18.667,18.533,Normal,Cloudy,Rural,
00914.mp4,20.32,18.85,Normal,Clear,Urban,
00750.mp4,21.025,19.426,Normal,Clear,Other,
00753.mp4,21.1,19.333,Normal,Cloudy,Highway,
00613.mp4,10.033,8.533,Normal,Cloudy,Urban,
00383.mp4,3.032,1.966,Normal,Cloudy,Highway,
00481.mp4,19.2,18.567,Normal,Cloudy,Urban,
00415.mp4,20.333,18.967,Normal,Cloudy,Urban,
00840.mp4,19.033,18.067,Normal,Clear,Sub-urban,
00585.mp4,19.1,18.4,Normal,Cloudy,Highway,
00114.mp4,20.0,18.367,Normal,Rain,Urban,
00930.mp4,20.1,17.867,Normal,Clear,Urban,
00162.mp4,19.983,19.95,Normal,Clear,Urban,
00592.mp4,20.2,19.333,Normal,Clear,Urban,
00780.mp4,19.967,16.9,Normal,Cloudy,Highway,
00200.mp4,19.132,17.206,Normal,Clear,Urban,
00356.mp4,10.199,8.999,Normal,Clear,Sub-urban,
00362.mp4,10.195,8.33,Normal,Rain,Highway,
00874.mp4,20.425,18.693,Normal,Clear,Urban,
00174.mp4,20.0,19.0,Normal,Rain,Urban,
00239.mp4,7.833,7.367,Normal,Clear,Sub-urban,
00659.mp4,11.789,10.842,Normal,Cloudy,Other,
00945.mp4,18.74,17.857,Normal,Cloudy,Highway,
00213.mp4,18.719,16.016,Normal,Clear,Urban,
00888.mp4,9.861,8.729,Normal,Clear,Highway,
00353.mp4,19.85,19.6,Twilight,Cloudy,Urban,
01008.mp4,11.699,9.132,Normal,Clear,Urban,
00879.mp4,19.933,16.9,Normal,Cloudy,Urban,
00207.mp4,18.4,15.433,Normal,Clear,Urban,
00842.mp4,20.045,18.667,Normal,Clear,Urban,
00973.mp4,12.524,9.227,Normal,Clear,Highway,
00954.mp4,19.333,17.033,Normal,Clear,Sub-urban,
00733.mp4,15.194,11.469,Normal,Clear,Highway,
00597.mp4,10.133,8.5,Normal,Cloudy,Highway,
00896.mp4,19.6,18.3,Normal,Clear,Other,
00684.mp4,18.357,17.382,Normal,Rain,Urban,
00544.mp4,21.455,20.354,Normal,Clear,Rural,
00883.mp4,10.629,8.363,Normal,Clear,Highway,
00170.mp4,21.133,20.0,Normal,Clear,Urban,
00648.mp4,20.133,16.833,Normal,Clear,Highway,
00710.mp4,19.917,17.566,Twilight,Clear,Urban,
00505.mp4,17.7,16.967,Normal,Clear,Urban,
00989.mp4,20.9,18.5,Normal,Cloudy,Highway,
00610.mp4,21.068,18.431,Normal,Clear,Urban,
00382.mp4,18.258,17.29,Normal,Cloudy,Urban,
00501.mp4,20.296,18.077,Bright,Clear,Urban,
00074.mp4,20.233,18.967,Normal,Clear,Urban,
00236.mp4,9.597,8.898,Dark,Clear,Highway,
00510.mp4,18.633,17.5,Normal,Rain,Urban,
00086.mp4,19.4,15.9,Normal,Cloudy,Highway,
00326.mp4,19.667,19.4,Normal,Clear,Urban,
00266.mp4,20.667,18.933,Normal,Cloudy,Urban,
00463.mp4,20.433,19.333,Dark,Clear,Sub-urban,
00218.mp4,19.65,19.267,Normal,Rain,Urban,
00389.mp4,17.7,17.4,Normal,Cloudy,Urban,
00420.mp4,19.863,19.83,Normal,Cloudy,Urban,
00332.mp4,5.833,5.333,Normal,Clear,Urban,
00157.mp4,19.294,17.596,Normal,Cloudy,Urban,
00076.mp4,19.9,17.8,Normal,Clear,Urban,
00550.mp4,20.1,18.767,Normal,Clear,Other,
00394.mp4,19.532,18.097,Normal,Cloudy,Urban,
00199.mp4,9.225,7.726,Normal,Clear,Sub-urban,
00025.mp4,20.033,18.467,Normal,Rain,Urban,
00422.mp4,20.048,18.546,Normal,Clear,Urban,
00309.mp4,19.233,18.433,Normal,Cloudy,Urban,
00271.mp4,49.633,48.2,Normal,Clear,Highway,
00272.mp4,20.539,18.871,Normal,Clear,Urban,
00062.mp4,18.867,17.8,Normal,Clear,Sub-urban,
00537.mp4,20.418,19.699,Normal,Clear,Urban,
00253.mp4,22.377,21.038,Normal,Cloudy,Other,
00250.mp4,9.16,7.661,Normal,Cloudy,Highway,
00397.mp4,19.533,18.267,Normal,Cloudy,Urban,
00127.mp4,18.117,16.419,Normal,Clear,Urban,
00530.mp4,9.664,9.098,Normal,Cloudy,Highway,
00007.mp4,21.2,19.5,Normal,Cloudy,Urban,
00273.mp4,20.533,19.4,Normal,Rain,Urban,
00183.mp4,19.467,17.8,Normal,Cloudy,Urban,
00265.mp4,20.433,18.067,Normal,Cloudy,Urban,
00428.mp4,16.867,15.467,Normal,Cloudy,Urban,
00474.mp4,19.9,18.233,Twilight,Cloudy,Urban,
00118.mp4,20.333,19.4,Normal,Clear,Urban,
00406.mp4,9.496,8.53,Normal,Rain,Urban,
00121.mp4,19.3,18.733,Normal,Rain,Urban,
00192.mp4,19.5,17.567,Normal,Clear,Urban,
00486.mp4,9.561,7.896,Normal,Cloudy,Urban,
00454.mp4,19.133,16.933,Normal,Clear,Urban,
00104.mp4,20.783,20.133,Normal,Cloudy,Urban,
00043.mp4,9.263,8.863,Normal,Clear,Highway,
00055.mp4,19.133,17.8,Normal,Cloudy,Urban,
00112.mp4,18.967,17.433,Normal,Clear,Urban,
00413.mp4,20.033,18.1,Normal,Cloudy,Urban,
00242.mp4,20.567,19.433,Normal,Cloudy,Urban,
00541.mp4,20.1,19.067,Normal,Cloudy,Urban,
00325.mp4,19.417,18.3,Normal,Cloudy,Urban,
00479.mp4,20.515,19.618,Normal,Cloudy,Sub-urban,
00472.mp4,19.667,18.8,Normal,Rain,Urban,
00523.mp4,20.3,18.133,Normal,Rain,Urban,
00227.mp4,20.067,18.767,Normal,Cloudy,Urban,
00154.mp4,20.333,17.367,Normal,Clear,Urban,
00447.mp4,10.195,8.929,Normal,Clear,Nature,
00500.mp4,19.933,18.633,Normal,Clear,Urban,
00519.mp4,19.567,19.033,Normal,Clear,Urban,
00262.mp4,17.9,13.933,Normal,Clear,Highway,
00391.mp4,19.867,19.267,Normal,Clear,Urban,
00533.mp4,19.767,17.267,Twilight,Clear,Other,
